MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
117,,palmbeachstatecollege,Carter Mungin,,,,Wing,,,17,2.955,3.3999999999999995,2.3,3,12.764705882352942,5.411764705882353,1.1176470588235294,1.7647058823529411,0.47058823529411764,0.4117647058823529,2.1176470588235294,8.117647058823529,0.11764705882352941,3.6470588235294117,2.176470588235294,3.235294117647059,0.6564617618586641,0.6739130434782609,111.1224907824662,0.1369578634348875,0.6333333333333333,0.1536255632937321,0.0,0.014492753623188406,0.4492753623188406,2.4742268041237114,1.2371134020618557,7.587628865979381,2.9690721649484537,Elite,5,Below Average,2,Very Good,4,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Below Average,2,Elite,5,Elite,5,Unknown
118,,parklandcollege,Trey Welter,10,,PG,Guard,5'10,,9,2.95,3.6,2.2,2,3.0,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.0,1.3333333333333333,1.7777777777777777,1.2222222222222223,0.4444444444444444,0.0,0.7777777777777778,0.7601351351351351,0.75,124.08088235294117,0.025977747003485985,2.0,0.1838235294117647,0.5454545454545454,0.6875,0.25,0.5524861878453039,0.27624309392265195,0.9668508287292817,1.6574585635359116,Elite,5,Poor,1,Elite,5,Very Good,4,Below Average,2,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
119,,chesapeakecollege,Elisha Johnson-Dixon,1,Fr,PG,Guard,,,12,2.9450000000000003,2.5500000000000003,3.5500000000000003,3,14.416666666666666,6.25,3.4166666666666665,2.8333333333333335,1.8333333333333333,0.6666666666666666,2.5,10.75,2.3333333333333335,3.5,1.9166666666666667,4.333333333333333,0.5865202061296447,0.5503875968992248,95.3273087943575,0.17474868081500597,1.2058823529411764,0.18734846815076042,0.2857142857142857,0.21705426356589147,0.32558139534883723,3.7424325811777654,3.302146395156852,8.25536598789213,3.302146395156852,Very Good,4,Average,3,Below Average,2,Below Average,2,Below Average,2,Below Average,2,Average,3,Average,3,Very Good,4,Elite,5,Very Good,4,Average,3,Average,3,Very Good,4,Unknown
120,,palmbeachstatecollege,Jovan Palavra,,,,Wing,,,17,2.9350000000000005,2.45,3.6,3,8.941176470588236,5.764705882352941,2.9411764705882355,1.5294117647058822,2.0588235294117645,0.8235294117647058,2.764705882352941,8.117647058823529,3.8823529411764706,2.764705882352941,1.6470588235294117,4.117647058823529,0.47895134862616584,0.4420289855072464,82.30452674897118,0.1295236492173035,1.9230769230769231,0.14078405891271387,0.3333333333333333,0.4782608695652174,0.34057971014492755,2.1443298969072164,4.041237113402062,8.082474226804123,3.8762886597938144,Poor,1,Below Average,2,Poor,1,Very Good,4,Average,3,Average,3,Very Good,4,Elite,5,Elite,5,Poor,1,Elite,5,Below Average,2,Average,3,Elite,5,Unknown
121,,ellsworthcommunitycollege,Jayden Pretty,11,So,F,Wing,6'7,230,15,2.9250000000000003,2.9000000000000004,2.5,4,10.4,6.266666666666667,2.466666666666667,1.6666666666666667,0.8666666666666667,0.4666666666666667,2.6,7.4,0.4666666666666667,3.066666666666667,1.4666666666666666,4.8,0.5943309966473636,0.5495495495495496,99.84639016897081,0.10971601921294347,1.48,0.16001024065540193,0.0,0.06306306306306306,0.4144144144144144,2.0193861066235863,1.615508885298869,7.592891760904685,3.150242326332795,Very Good,4,Poor,1,Below Average,2,Average,3,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Very Good,4,Below Average,2,Below Average,2,Very Good,4,Elite,5,Very Good
122,,desmoinesareacommunitycollege,Solomon Mosley,35,FR,F,Wing,6'7,230,14,2.915,2.5999999999999996,2.9000000000000004,4,5.0,4.285714285714286,0.6428571428571429,1.2142857142857142,0.2857142857142857,1.4285714285714286,1.3571428571428572,3.357142857142857,0.0,1.1428571428571428,1.2142857142857142,3.0714285714285716,0.6476683937823834,0.6595744680851063,98.53603603603605,0.05419260344196264,0.5294117647058824,0.23930180180180183,,0.0,0.3404255319148936,1.498457470251212,2.115469369766417,5.288673424416042,1.6747465843984135,Elite,5,Poor,1,Below Average,2,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Average,3,Poor,1,Elite,5,Elite,5,Very Good
123,,illinoiscentralcollege,Peyton Hess,21,,G,Guard,6'4,,11,2.915,2.4499999999999997,3.05,5,11.181818181818182,5.7272727272727275,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.45454545454545453,1.6363636363636365,8.818181818181818,1.3636363636363635,3.3636363636363638,1.4545454545454546,4.2727272727272725,0.5429025423728814,0.5051546391752577,98.1800766283525,0.12497007421594444,0.75,0.09578544061302682,0.26666666666666666,0.15463917525773196,0.38144329896907214,1.426872770511296,2.0214030915576693,7.491082045184305,2.140309155766944,Average,3,Poor,1,Below Average,2,Poor,1,Elite,5,Insufficient Volume,3,Below Average,2,Below Average,2,Elite,5,Average,3,Below Average,2,Average,3,Elite,5,Elite,5,Elite
124,,oaklandcommunitycollege,Andrew Ashwood,3,FR,G,Guard,6'0,,11,2.9125000000000005,3.35,2.2,3,4.363636363636363,1.3636363636363635,1.0909090909090908,0.6363636363636364,0.36363636363636365,0.0,1.4545454545454546,2.909090909090909,1.0909090909090908,0.9090909090909091,0.45454545454545453,0.9090909090909091,0.6593406593406593,0.609375,110.59907834101382,0.04734889810168012,1.7142857142857142,0.16129032258064516,0.25,0.375,0.3125,0.8526187576126675,0.48721071863581,1.8270401948842874,1.94884287454324,Elite,5,Poor,1,Very Good,4,Average,3,Average,3,Insufficient Volume,3,Below Average,2,Very Good,4,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
125,,bryantandstrattoncollegewi,Jaylen Murphy,12,So,CG,Big,6'3,,13,2.91,4.0,2.4000000000000004,1,13.76923076923077,5.461538461538462,1.6923076923076923,2.1538461538461537,2.1538461538461537,0.3076923076923077,1.2307692307692308,8.538461538461538,5.3076923076923075,3.0,1.0,4.461538461538462,0.6983458177278402,0.6666666666666666,114.62602459016394,0.14360332524093283,0.7857142857142857,0.17930327868852458,0.4057971014492754,0.6216216216216216,0.35135135135135137,2.931937172774869,3.350785340314136,7.43455497382199,1.675392670157068,Elite,5,Below Average,2,Very Good,4,Below Average,2,Average,3,Elite,5,Elite,5,Elite,5,Very Good,4,Elite,5,Average,3,Poor,1,Elite,5,Average,3,Poor
126,,illinoiscentralcollege,Anthony Moore,25,,F/C,Big,6'7,,11,2.8950000000000005,2.9000000000000004,2.85,3,6.909090909090909,7.909090909090909,1.0909090909090908,0.7272727272727273,0.9090909090909091,1.4545454545454546,2.090909090909091,5.090909090909091,0.09090909090909091,2.6363636363636362,4.0,3.909090909090909,0.5526468877254217,0.5357142857142857,99.009900990099,0.07657010613678078,1.5,0.10422094841063052,0.0,0.017857142857142856,0.5178571428571429,0.9512485136741974,3.0915576694411415,10.344827586206897,2.7348394768133173,Below Average,2,Poor,1,Below Average,2,Very Good,4,Elite,5,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Average,3,Average,3,Below Average,2,Elite,5,Elite,5,Average
127,,chesapeakecollege,Kionne Lang,22,So,PF,Wing,,,6,2.8899999999999997,1.8,4.4,3,2.3333333333333335,6.333333333333333,1.1666666666666667,0.8333333333333334,1.0,1.5,1.0,2.3333333333333335,0.0,1.3333333333333333,2.8333333333333335,3.5,0.3995433789954338,0.35714285714285715,62.166962699822385,0.044527048402404304,1.4,0.22202486678507993,,0.0,0.5714285714285714,1.1402508551881414,3.420752565564424,8.665906499429875,1.3683010262257698,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Elite,5,Average,3,Elite,5,Elite,5,Unknown
128,,ellsworthcommunitycollege,Rav Randhawa,1,So,G,Guard,6'3,190,14,2.8750000000000004,3.1000000000000005,2.2,4,9.214285714285714,2.642857142857143,4.785714285714286,1.2142857142857142,0.5714285714285714,0.0,0.5,7.5,3.9285714285714284,2.5,0.2857142857142857,2.357142857142857,0.5357142857142857,0.4857142857142857,93.88646288209607,0.10390199637023595,3.9411764705882355,0.12372634643377001,0.2909090909090909,0.5238095238095238,0.3333333333333333,1.4712245781047166,0.6923409779316313,3.202077022933795,0.6057983556901774,Average,3,Poor,1,Below Average,2,Elite,5,Very Good,4,Below Average,2,Very Good,4,Elite,5,Very Good,4,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
129,,ellsworthcommunitycollege,Collins Ngondu,15,Fr,G,Guard,6'1,185,7,2.8575,3.2500000000000004,2.2,3,2.857142857142857,0.8571428571428571,1.1428571428571428,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.7142857142857142,1.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.6830601092896175,0.625,107.29613733905579,0.02776122959609198,2.0,0.2145922746781116,0.42857142857142855,0.5833333333333334,0.5,0.6890611541774333,0.5167958656330749,1.0335917312661498,0.17226528854435832,Elite,5,Poor,1,Very Good,4,Very Good,4,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
130,,danvilleareacommunitycollege,DeShawn Clark,2,,PG/SG,Guard,6'1,,11,2.8575,3.25,2.2,3,10.090909090909092,2.8181818181818183,3.5454545454545454,1.9090909090909092,1.1818181818181819,0.0,1.5454545454545454,6.818181818181818,3.4545454545454546,2.090909090909091,0.2727272727272727,2.5454545454545454,0.6520206766917293,0.6066666666666667,104.59856765925367,0.10603093401542704,1.8571428571428572,0.19788918205804748,0.39473684210526316,0.5066666666666667,0.30666666666666664,2.3555804823331465,1.4582164890633764,3.477285473920359,1.9068984856982614,Elite,5,Poor,1,Average,3,Average,3,Below Average,2,Elite,5,Average,3,Elite,5,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
131,,orangecountycommunitycollege,Gavin Williams,,,,Wing,,,11,2.8575,3.1,2.45,3,8.090909090909092,2.5454545454545454,1.9090909090909092,1.7272727272727273,1.0909090909090908,0.09090909090909091,1.4545454545454546,5.363636363636363,2.8181818181818183,2.272727272727273,0.45454545454545453,2.090909090909091,0.6357142857142857,0.5847457627118644,100.0,0.0823768974453906,1.105263157894737,0.21348314606741572,0.4838709677419355,0.5254237288135594,0.423728813559322,2.058504875406284,1.408450704225352,3.0335861321776814,1.733477789815818,Elite,5,Poor,1,Below Average,2,Average,3,Poor,1,Elite,5,Average,3,Elite,5,Elite,5,Elite,5,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
132,,bryantandstrattoncollegewi,Vontez Dent,11,So,G/W,Guard,6'4,,15,2.855,1.7999999999999998,3.9000000000000004,5,10.533333333333333,8.533333333333333,1.8,2.2,1.8,0.2,1.2666666666666666,9.133333333333333,2.2,3.466666666666667,2.2666666666666666,6.266666666666667,0.49412059044283213,0.4744525547445255,81.91621733720449,0.15433857184009217,0.8181818181818182,0.17109083367897138,0.30303030303030304,0.24087591240875914,0.3795620437956204,2.9904848210240145,2.718622564567286,11.599456275487087,1.7217942908926145,Below Average,2,Below Average,2,Poor,1,Poor,1,Average,3,Below Average,2,Average,3,Average,3,Elite,5,Below Average,2,Average,3,Elite,5,Elite,5,Elite,5,Elite
133,,sneadstatecommunitycollege,Ra'Shaun Elzy,,,,Wing,,,11,2.8500000000000005,3.4000000000000004,2.0,3,2.272727272727273,0.36363636363636365,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.0,0.45454545454545453,1.7272727272727273,0.7272727272727273,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.5661231884057971,0.5263157894736842,103.82059800664453,0.028832798505675553,4.0,0.08305647840531562,0.25,0.42105263157894735,0.3684210526315789,0.27229407760381213,0.27229407760381213,0.5445881552076243,0.6807351940095303,Average,3,Poor,1,Average,3,Elite,5,Elite,5,Insufficient Volume,3,Poor,1,Elite,5,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
134,,ellsworthcommunitycollege,Chase Low,5,RS So,G/F,Wing,6'6,185,15,2.85,3.0999999999999996,2.0,4,6.4,3.4,0.6,0.8666666666666667,0.5333333333333333,0.0,1.5333333333333334,4.4,0.4666666666666667,1.9333333333333333,1.2,2.2,0.6094464195022854,0.5833333333333334,104.6207497820401,0.06443639223617315,0.6923076923076923,0.14167393199651263,0.42857142857142855,0.10606060606060606,0.4393939393939394,1.050080775444265,0.6462035541195477,4.119547657512117,1.8578352180936994,Elite,5,Poor,1,Average,3,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
135,,madisoncollege,Noah Compan,11,So.,Forward,Wing,6'6,200,12,2.85,3.0999999999999996,2.0,4,7.083333333333333,3.25,0.5833333333333334,1.0833333333333333,0.25,0.3333333333333333,1.4166666666666667,4.416666666666667,0.25,2.6666666666666665,1.0,2.25,0.6335718545020871,0.5943396226415094,106.14385614385614,0.07349216254909878,0.5384615384615384,0.16233766233766234,0.3333333333333333,0.05660377358490566,0.6037735849056604,1.3285641287685233,0.7153806847215125,3.9856923863055695,1.7373530914665305,Elite,5,Poor,1,Average,3,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
136,,danvilleareacommunitycollege,Aiden DeRose,35,,G,Guard,6'3,,10,2.8475,3.0500000000000003,2.2,4,3.4,1.3,0.9,0.4,0.2,0.2,0.5,2.9,1.6,0.5,0.3,1.0,0.5448717948717949,0.5172413793103449,96.59090909090908,0.038746037337090526,2.25,0.11363636363636363,0.375,0.5517241379310345,0.1724137931034483,0.49079754601226994,0.49079754601226994,1.5950920245398772,0.6134969325153374,Average,3,Poor,1,Below Average,2,Very Good,4,Elite,5,Insufficient Volume,3,Below Average,2,Elite,5,Average,3,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
137,,kirkwoodcommunitycollege,Yaris Irby,3,Fr,G,Guard,5'11,,13,2.8400000000000003,3.0500000000000003,2.75,2,5.846153846153846,1.3846153846153846,2.4615384615384617,1.2307692307692308,1.6153846153846154,0.0,1.1538461538461537,4.461538461538462,2.8461538461538463,1.4615384615384615,0.07692307692307693,1.3076923076923077,0.5726341169379144,0.5431034482758621,92.27780475959203,0.07676820401923866,2.0,0.1942690626517727,0.4594594594594595,0.6379310344827587,0.3275862068965517,1.6588906168999482,2.177293934681182,1.8662519440124417,1.5552099533437014,Very Good,4,Poor,1,Below Average,2,Very Good,4,Below Average,2,Elite,5,Average,3,Elite,5,Very Good,4,Very Good,4,Below Average,2,Poor,1,Elite,5,Elite,5,Below Average
138,,milwaukeeareatechnicalcollege,Jordan Jones,1,So.,G/F,Wing,6'6,,15,2.8325000000000005,2.7500000000000004,2.45,4,7.933333333333334,3.2666666666666666,1.1333333333333333,1.0,1.2,0.3333333333333333,0.4666666666666667,6.533333333333333,2.4,2.066666666666667,0.6666666666666666,2.6,0.5329630956646363,0.4897959183673469,93.9671509791535,0.07974811083123426,1.1333333333333333,0.1184459886291851,0.3333333333333333,0.3673469387755102,0.3163265306122449,1.1078286558345642,1.6986706056129985,3.61890694239291,0.51698670605613,Average,3,Poor,1,Poor,1,Average,3,Very Good,4,Average,3,Average,3,Elite,5,Elite,5,Below Average,2,Below Average,2,Poor,1,Elite,5,Elite,5,Very Good
139,,iowawesterncommunitycollege,Nate Parras,,,,Wing,,,14,2.825,3.35,2.0,3,8.642857142857142,4.857142857142857,0.7857142857142857,1.1428571428571428,0.6428571428571429,0.35714285714285715,2.142857142857143,5.5,1.0,3.0714285714285716,1.4285714285714286,3.4285714285714284,0.6307339449541284,0.577922077922078,108.11293781272337,0.09344733150758132,0.6875,0.14295925661186562,0.35714285714285715,0.18181818181818182,0.5584415584415584,1.4946286781877627,1.3078000934142924,6.352171882297991,2.802428771602055,Elite,5,Poor,1,Very Good,4,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
140,,raritanvalleycommunitycollege,Andrew Petry,22,FR,Forward,Wing,6'5,,6,2.825,3.3499999999999996,2.0,3,3.3333333333333335,0.6666666666666666,0.16666666666666666,0.5,0.0,0.0,0.8333333333333334,1.8333333333333333,0.5,1.1666666666666667,0.16666666666666666,0.5,0.7102272727272727,0.7272727272727273,117.096018735363,0.03266273999847012,0.3333333333333333,0.17564402810304452,0.6666666666666666,0.2727272727272727,0.6363636363636364,0.6282722513089005,0.0,0.837696335078534,1.0471204188481675,Elite,5,Poor,1,Elite,5,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Very Good,4,Elite,5,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
141,,southsuburbancollege,Angel Edmonson,,,Forward/Center,Big,,,11,2.8225000000000007,2.25,3.4000000000000004,3,8.363636363636363,8.636363636363637,2.1818181818181817,1.5454545454545454,1.4545454545454546,1.3636363636363635,3.4545454545454546,6.7272727272727275,0.0,1.3636363636363635,3.8181818181818183,4.818181818181818,0.5707196029776676,0.5675675675675675,94.26229508196722,0.10690969635893614,1.411764705882353,0.17418032786885246,,0.0,0.20270270270270271,2.1963824289405687,4.0051679586563305,12.27390180878553,4.909560723514212,Average,3,Poor,1,Poor,1,Very Good,4,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Below Average,2,Very Good,4,Very Good,4,Average,3,Average,3,Very Good,4,Unknown
142,,desmoinesareacommunitycollege,Malcolm Bragg,24,FR,G,Guard,6'4,190,14,2.8150000000000004,3.0000000000000004,1.9,5,8.214285714285714,2.9285714285714284,1.3571428571428572,1.2142857142857142,0.9285714285714286,0.2857142857142857,2.4285714285714284,5.928571428571429,3.142857142857143,2.142857142857143,0.7142857142857143,2.2142857142857144,0.5977130977130977,0.5662650602409639,101.59010600706713,0.08635420480898327,1.1176470588235294,0.15017667844522967,0.4090909090909091,0.5301204819277109,0.3614457831325301,1.498457470251212,1.498457470251212,3.613926840017629,2.996914940502424,Very Good,4,Poor,1,Average,3,Below Average,2,Average,3,Elite,5,Average,3,Elite,5,Elite,5,Elite,5,Poor,1,Poor,1,Very Good,4,Elite,5,Elite
143,,schoolcraftcollege,Brandon Ingram Jr,,,,Wing,,,12,2.8000000000000007,3.3000000000000007,2.0,3,6.833333333333333,1.5833333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.5,5.5,4.083333333333333,1.0,0.25,1.3333333333333333,0.5751964085297419,0.553030303030303,104.75217169136432,0.07304419229620782,0.7142857142857143,0.08942258559018906,0.3469387755102041,0.7424242424242424,0.18181818181818182,0.7769145394006659,0.6659267480577137,2.108768035516093,0.6659267480577137,Very Good,4,Poor,1,Average,3,Poor,1,Elite,5,Very Good,4,Elite,5,Elite,5,Average,3,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
144,,danvilleareacommunitycollege,Jeremy Wilson,11,,SF,Wing,6'7,,11,2.7900000000000005,2.35,2.9000000000000004,4,7.545454545454546,4.636363636363637,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8181818181818182,1.2727272727272727,6.454545454545454,1.3636363636363635,3.727272727272727,1.0,3.6363636363636362,0.46608265947888594,0.4084507042253521,85.53173948887057,0.09695855481395627,1.0,0.08244023083264634,0.13333333333333333,0.2112676056338028,0.5774647887323944,0.89736399326977,2.0190689848569825,5.720695457094784,1.5703869882220975,Poor,1,Poor,1,Poor,1,Below Average,2,Elite,5,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Poor,1,Average,3,Poor,1,Elite,5,Elite,5,Very Good
145,,milwaukeeareatechnicalcollege,Aidan Chapman,2,Fr.,G,Guard,6'4,,11,2.7825000000000006,2.7500000000000004,2.2,5,5.0,2.1818181818181817,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.0,0.2727272727272727,4.090909090909091,3.090909090909091,0.6363636363636364,0.45454545454545453,1.7272727272727273,0.5719633943427621,0.5666666666666667,99.85475671750181,0.045233558898889685,1.1428571428571428,0.12708787218591142,0.3235294117647059,0.7555555555555555,0.15555555555555556,0.68359375,0.48828125,2.34375,0.29296875,Very Good,4,Poor,1,Below Average,2,Below Average,2,Very Good,4,Average,3,Average,3,Elite,5,Average,3,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Elite
146,,milwaukeeareatechnicalcollege,QiAndre Washington,,,,Wing,,,16,2.7800000000000002,2.0,3.8,3,9.375,5.25,2.8125,2.0625,2.75,0.3125,2.0625,8.1875,0.9375,3.1875,2.125,3.125,0.48879040667361834,0.4389312977099237,80.45483801759279,0.11158459218117832,1.3636363636363635,0.17700064363870413,0.2,0.11450381679389313,0.3893129770992366,2.3060796645702304,3.424178895877009,5.870020964360587,2.3060796645702304,Poor,1,Poor,1,Poor,1,Average,3,Below Average,2,Insufficient Volume,3,Below Average,2,Below Average,2,Elite,5,Poor,1,Elite,5,Poor,1,Elite,5,Elite,5,Unknown
147,,danvilleareacommunitycollege,Keyton Barnes,24,,SF,Wing,6'4,,10,2.7749999999999995,3.2499999999999996,2.0,3,6.1,2.7,0.4,1.0,0.3,0.5,1.1,3.9,0.5,1.0,1.5,1.2,0.7027649769585254,0.7051282051282052,114.23220973782772,0.05824607329842931,0.4,0.18726591760299627,0.6,0.1282051282051282,0.2564102564102564,1.2269938650306749,0.9815950920245399,3.312883435582822,1.3496932515337423,Elite,5,Poor,1,Elite,5,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Below Average,2,Very Good,4,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Average
